"Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Customer_Days","marital_Divorced","marital_Married","marital_Single","marital_Together","marital_Widow","education_2n Cycle","education_Basic","education_Graduation","education_Master","education_PhD","MntTotal","MntRegularProds","AcceptedCmpOverall","MntTotal_antes","MntRegularProds_antes"
663030,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,49,2647,0,1,0,0,0,0,0,1,0,0,1286,1226,1,1226,1166
517222.293252156,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,45,2354,0,1,0,0,0,0,0,0,1,0,30,20,1,20,10
408000,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,56,2703,0,1,0,0,0,0,0,1,0,0,99,89,0,89,79
718470,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,42,2805,1,0,0,0,0,0,0,1,0,0,1192,982,1,982,772
461490,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,45,2371,0,1,0,0,0,0,0,1,0,0,362,335,0,335,308
786870,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,37,2848,0,0,0,1,0,0,0,1,0,0,2130,1889,1,1889,1648
491180,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,49,2839,1,0,0,0,0,1,0,0,0,0,1229,1110,2,1110,991
376330,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,63,2806,0,1,0,0,0,0,0,0,0,1,38,37,0,37,36
397670,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,69,2502,0,0,0,1,0,0,0,0,1,0,485,438,0,438,391
269970,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,69,2760,0,1,0,0,0,0,1,0,0,0,434,290,0,290,146
339860,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,50,2631,1,0,0,0,0,0,0,1,0,0,44,39,0,39,34
570910,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,48,2742,0,1,0,0,0,0,0,0,0,1,496,492,1,492,488
468310,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,51,2545,0,1,0,0,0,1,0,0,0,0,78,44,0,44,10
831510,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,48,2663,0,1,0,0,0,0,0,0,1,0,2346,2136,3,2136,1926
525310,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,49,2705,0,1,0,0,0,0,0,1,0,0,794,669,0,669,544
157590,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,64,2456,0,1,0,0,0,0,0,1,0,0,17,14,0,14,11
430500,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,47,2262,0,1,0,0,0,1,0,0,0,0,76,68,0,68,60
429970,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,43,2363,0,0,1,0,0,0,0,0,0,1,15,10,0,10,5
489180,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,0,0,1,0,0,0,0,0,0,1,62,61,0,61,60
600330,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,66,2251,0,0,0,1,0,0,0,0,1,0,198,150,0,150,102
340430,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,0,0,0,1,0,0,0,0,0,1,49,39,0,39,29
578110,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,54,2529,0,0,0,1,0,0,0,1,0,0,802,724,1,724,646
785690,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,74,2289,0,1,0,0,0,0,0,1,0,0,1736,1641,1,1641,1546
75000,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,0,0,1,0,0,0,0,1,0,0,57,32,0,32,7
231480,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,35,2290,0,1,0,0,0,1,0,0,0,0,37,27,0,27,17
442670,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,50,2648,1,0,0,0,0,0,0,1,0,0,310,261,0,261,212
716260,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,41,2764,0,1,0,0,0,0,0,1,0,0,1305,1233,1,1233,1161
608940,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,0,0,0,1,0,0,0,1,0,0,832,778,0,778,724
502000,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,44,2611,0,0,0,1,0,0,0,1,0,0,401,337,0,337,273
810510,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,55,2196,0,1,0,0,0,0,0,0,0,1,1501,1487,2,1487,1473
651690,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,38,2325,0,1,0,0,0,0,0,1,0,0,1189,1143,4,1143,1097
598680,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,48,2501,0,0,0,1,0,0,0,1,0,0,1194,1040,0,1040,886
656950,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,60,2308,0,1,0,0,0,0,0,0,0,1,656,650,0,650,644
648570,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,0,0,1,0,0,0,0,0,1,0,1540,1497,0,1497,1454
451430,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,55,2466,0,0,0,1,0,0,0,0,1,0,311,297,0,297,283
748050,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,65,2394,0,0,0,1,0,1,0,0,0,0,820,783,0,783,746
590600,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,31,2328,0,1,0,0,0,1,0,0,0,0,274,262,0,262,250
272380,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,58,2594,0,0,1,0,0,0,0,0,0,1,57,54,0,54,51
517222.293252156,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,0,0,0,1,0,0,0,1,0,0,448,358,0,358,268
460940,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,47,2178,0,1,0,0,0,1,0,0,0,0,44,39,0,39,34
372350,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,36,2307,0,0,0,1,0,0,0,1,0,0,61,41,0,41,21
818430,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,60,2592,0,1,0,0,0,0,0,0,1,0,1643,1505,0,1505,1367
466920,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,62,2547,0,0,0,1,0,0,0,0,1,0,397,309,0,309,221
773820,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,52,2332,0,0,0,1,0,0,0,1,0,0,1121,987,1,987,853
377740,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,43,2823,0,0,1,0,0,0,0,1,0,0,473,297,1,297,121
183930,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,0,1,0,0,0,0,1,0,0,0,50,46,0,46,42
728280,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,58,2659,0,1,0,0,0,0,0,0,1,0,1678,1473,0,1473,1268
247110,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,38,2231,0,1,0,0,0,0,0,1,0,0,58,51,0,51,44
455030,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,45,2436,0,1,0,0,0,0,0,0,0,1,170,152,0,152,134
65600,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,38,2358,0,0,1,0,0,0,0,0,1,0,373,111,0,111,-151
716040,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,75,2383,0,0,0,1,0,0,0,0,0,1,1196,1099,1,1099,1002
272440,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,41,2273,0,1,0,0,0,0,0,1,0,0,101,55,0,55,9
487520,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,51,2723,0,1,0,0,0,0,0,1,0,0,316,316,0,316,316
714340,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,58,2443,0,1,0,0,0,0,0,1,0,0,1400,1232,2,1232,1064
908420,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,72,2494,0,0,1,0,0,0,0,1,0,0,1424,1331,0,1331,1238
880970,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,42,2839,0,1,0,0,0,0,0,0,1,0,844,769,3,769,694
519480,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,45,2444,0,1,0,0,0,0,0,1,0,0,311,270,0,270,229
718530,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,0,0,0,1,0,0,0,1,0,0,1149,1117,0,1117,1085
358760,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,37,2229,0,1,0,0,0,0,0,0,1,0,129,115,0,115,101
400490,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,68,2415,0,0,0,0,1,0,0,1,0,0,32,29,0,29,26
396600,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,38,2849,0,0,1,0,0,0,0,1,0,0,299,263,0,263,227
501270,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,58,2190,0,0,0,1,0,0,0,1,0,0,320,305,1,305,290
432630,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,43,2744,0,1,0,0,0,0,0,0,1,0,441,339,0,339,237
628450,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,71,2795,0,1,0,0,0,0,0,0,1,0,1178,1144,1,1144,1110
189290,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,0,1,0,0,0,0,0,1,0,0,85,67,0,67,49
243670,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,38,2625,0,0,1,0,0,0,1,0,0,0,24,19,0,19,14
268870,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,61,2663,0,1,0,0,0,1,0,0,0,0,30,24,0,24,18
620610,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,44,2461,0,0,0,1,0,0,0,1,0,0,800,762,1,762,724
765420,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,64,2615,0,0,0,1,0,0,0,0,0,1,1483,1469,0,1469,1455
705150,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,27,2410,0,0,1,0,0,0,0,1,0,0,1258,1118,0,1118,978
182270,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,33,2757,0,0,0,1,0,0,0,1,0,0,28,17,0,17,6
691390,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,55,2312,0,1,0,0,0,0,0,1,0,0,227,221,0,221,215
691090,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,0,1,0,0,0,0,0,1,0,0,1555,1460,1,1460,1365
517222.293252156,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,58,2628,0,0,1,0,0,0,0,1,0,0,861,808,0,808,755
381360,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,42,2592,0,1,0,0,0,0,0,1,0,0,103,70,1,70,37
621590,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,74,2221,0,0,1,0,0,0,0,0,0,1,634,605,0,605,576
806950,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,57,2341,0,0,1,0,0,0,0,1,0,0,1918,1900,0,1900,1882
333160,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,0,0,1,0,0,0,0,0,1,0,131,119,0,119,107
585540,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,52,2800,0,0,0,1,0,0,0,1,0,0,586,498,0,498,410
172560,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,28,2377,0,1,0,0,0,0,1,0,0,0,62,40,1,40,18
530340,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,46,2554,1,0,0,0,0,0,0,1,0,0,447,397,0,397,347
522030,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,70,2857,0,0,0,1,0,1,0,0,0,0,939,911,0,911,883
596010,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,43,2498,1,0,0,0,0,1,0,0,0,0,797,774,1,774,751
751540,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,62,2822,0,0,1,0,0,0,0,0,1,0,1143,1061,0,1061,979
470250,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,44,2393,0,0,1,0,0,0,0,1,0,0,415,389,0,389,363
379710,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,47,2375,0,1,0,0,0,0,0,1,0,0,30,23,0,23,16
413350,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,1,0,0,0,0,0,0,0,1,0,187,182,0,182,177
672670,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,62,2206,0,1,0,0,0,0,0,1,0,0,251,221,0,221,191
573380,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,45,2220,0,0,1,0,0,0,0,1,0,0,237,220,0,220,203
505230,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,60,2345,0,0,0,1,0,1,0,0,0,0,91,90,0,90,89
517222.293252156,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,60,2792,1,0,0,0,0,0,0,0,0,1,493,489,1,489,485
562420,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,51,2642,0,1,0,0,0,0,0,0,0,1,971,883,0,883,795
489040,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,60,2733,0,0,1,0,0,0,0,1,0,0,371,344,0,344,317
562430,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,45,2340,0,0,1,0,0,0,0,1,0,0,396,389,0,389,382
213550,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,35,2472,0,1,0,0,0,0,0,1,0,0,68,37,1,37,6
574200,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,49,2528,0,0,0,1,0,0,0,0,1,0,322,298,1,298,274
463900,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,65,2214,1,0,0,0,0,0,0,0,1,0,222,184,0,184,146
543420,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,64,2520,0,0,0,1,0,1,0,0,0,0,177,149,0,149,121
208950,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,47,2790,0,1,0,0,0,0,0,1,0,0,45,41,0,41,37
923440,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,72,2324,0,1,0,0,0,0,0,1,0,0,1899,1780,2,1780,1661
449640,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,40,2719,0,0,0,1,0,0,0,1,0,0,41,39,0,39,37
537610,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,48,2420,0,1,0,0,0,0,0,0,1,0,325,254,0,254,183
226820,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,47,2428,0,0,0,1,0,0,0,1,0,0,95,59,0,59,23
388870,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,48,2278,0,0,0,1,0,0,0,0,0,1,42,39,0,39,36
416580,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,45,2756,0,0,1,0,0,1,0,0,0,0,72,43,0,43,14
297910,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,48,2204,0,1,0,0,0,0,0,0,0,1,20,20,0,20,20
639150,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,64,2493,0,1,0,0,0,0,0,0,1,0,789,774,0,774,759
399960,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,46,2197,1,0,0,0,0,0,0,1,0,0,15,14,0,14,13
267590,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,48,2301,1,0,0,0,0,0,0,1,0,0,59,57,0,57,55
510390,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,51,2725,0,1,0,0,0,0,0,0,0,1,417,308,0,308,199
605440,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,59,2832,0,1,0,0,0,0,0,1,0,0,289,254,0,254,219
377160,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,67,2228,0,1,0,0,0,0,0,1,0,0,188,147,0,147,106
368640,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,63,2844,0,0,1,0,0,0,0,1,0,0,354,265,0,265,176
445110,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,50,2784,0,1,0,0,0,0,0,0,1,0,727,713,0,713,699
369470,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,53,2850,0,1,0,0,0,0,0,0,0,1,146,117,0,117,88
670870,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,67,2353,0,1,0,0,0,0,0,0,1,0,794,751,0,751,708
570450,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,70,2818,0,1,0,0,0,0,0,1,0,0,454,437,0,437,420
369570,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,67,2820,1,0,0,0,0,0,0,0,0,1,152,121,0,121,90
517222.293252156,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,43,2798,0,1,0,0,0,0,0,0,0,1,797,782,0,782,767
431420,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,51,2290,0,1,0,0,0,0,0,0,1,0,20,16,0,16,12
805890,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,76,2317,0,1,0,0,0,0,0,1,0,0,1428,1402,1,1402,1376
344120,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,30,2660,0,0,1,0,0,0,0,1,0,0,209,154,0,154,99
575370,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,41,2543,0,0,1,0,0,0,0,1,0,0,545,445,0,445,345
513150,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,72,2285,0,0,0,1,0,0,0,1,0,0,222,181,0,181,140
360260,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,48,2264,0,1,0,0,0,0,0,1,0,0,61,44,0,44,27
246390,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,47,2311,0,1,0,0,0,0,0,1,0,0,44,43,0,43,42
345780,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,48,2238,0,0,0,1,0,0,0,0,0,1,8,8,0,8,8
657040,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,48,2418,0,0,1,0,0,1,0,0,0,0,817,571,0,571,325
541320,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,51,2292,0,0,0,1,0,0,0,0,0,1,42,39,0,39,36
186900,0,0,77,-13,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,41,22
281640,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,50,2580,0,1,0,0,0,0,0,1,0,0,78,66,0,66,54
345960,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,46,2601,0,1,0,0,0,0,0,0,0,1,23,16,0,16,9
432690,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,2445,0,1,0,0,0,0,0,0,0,1,19,18,0,18,17
387410,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,62,2250,0,0,1,0,0,1,0,0,0,0,61,48,0,48,35
319070,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,48,2641,0,0,1,0,0,0,0,1,0,0,449,375,0,375,301
311630,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,47,2295,1,0,0,0,0,1,0,0,0,0,38,28,0,28,18
925330,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,35,2351,0,1,0,0,0,0,0,1,0,0,1131,1089,2,1089,1047
348530,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,47,2347,0,0,1,0,0,0,0,1,0,0,34,32,0,32,30
708440,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,53,2401,1,0,0,0,0,0,0,1,0,0,294,292,0,292,290
310860,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,41,2580,0,1,0,0,0,1,0,0,0,0,48,32,1,32,16
204910,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,34,2679,0,0,0,1,0,1,0,0,0,0,30,20,0,20,10
425230,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,56,2226,0,1,0,0,0,0,0,1,0,0,125,90,0,90,55
334020,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,68,2505,0,0,0,1,0,0,0,1,0,0,70,62,0,62,54
364080,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,71,2440,0,1,0,0,0,0,0,0,1,0,22,19,0,19,16
216450,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,41,2823,0,0,0,1,0,0,0,1,0,0,65,46,0,46,27
784270,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,72,2772,0,0,0,0,1,0,0,0,1,0,1930,1792,1,1792,1654
826570,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,74,2434,0,0,0,1,0,0,0,1,0,0,2283,2157,2,2157,2031
518760,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,62,2416,0,1,0,0,0,0,0,1,0,0,310,304,0,304,298
517222.293252156,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,49,2719,0,1,0,0,0,1,0,0,0,0,1319,1302,0,1302,1285
528520,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,63,2734,0,1,0,0,0,0,0,1,0,0,879,832,1,832,785
700380,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,38,2406,0,0,0,1,0,0,0,0,0,1,1244,1114,0,1114,984
694010,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,47,2257,0,0,0,1,0,1,0,0,0,0,690,651,0,651,612
460530,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,48,2656,0,0,0,1,0,0,0,1,0,0,209,184,0,184,159
773430,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,55,2179,0,1,0,0,0,0,0,1,0,0,1134,1103,0,1103,1072
738920,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,67,2387,0,0,1,0,0,0,0,1,0,0,1507,1464,0,1464,1421
403040,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,53,2431,0,0,1,0,0,0,0,0,0,1,57,54,0,54,51
327270,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,55,2829,0,0,0,1,0,0,0,0,0,1,529,459,0,459,389
433000,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,49,2783,1,0,0,0,0,0,0,1,0,0,180,149,0,149,118
262900,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,48,2692,0,0,0,1,0,0,0,1,0,0,77,55,0,55,33
937900,0,0,16,1257,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,50,2296,0,0,1,0,0,0,0,1,0,0,2304,2259,3,2304,2259
384100,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,46,2812,0,1,0,0,0,0,0,0,0,1,534,520,0,520,506
648660,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,70,2313,0,0,0,0,1,0,0,0,1,0,556,546,1,546,536
579570,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,61,2473,0,0,0,1,0,0,0,1,0,0,637,608,0,608,579
165310,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,42,2170,0,0,0,1,0,0,0,1,0,0,44,33,0,33,22
280720,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,34,2515,0,1,0,0,0,0,0,0,1,0,47,42,0,42,37
494760,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,57,2533,1,0,0,0,0,0,0,0,1,0,795,599,0,599,403
507250,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,67,2660,0,1,0,0,0,0,0,1,0,0,586,538,0,538,490
411450,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,70,2300,0,1,0,0,0,0,0,0,0,1,13,12,0,12,11
674190,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,50,2688,0,0,0,1,0,0,0,1,0,0,1471,1429,0,1429,1387
